SKU,HGT1,WID1,DPTH1,product_volume,movement_frequency,movement_category,storage_priority_score,storage_priority,main_storage_location,location_pick_count,recommended_zone,relocation_recommended,recommendation_reason
QH-226420,15,4,6,360,2544,High Movement,0.7357169811320754,Medium Priority,N23722,2544,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
QH-226420C,15,4,6,360,657,High Movement,0.5533207547169812,Medium Priority,N24123,656,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
QH-226792,2,13,28,728,344,Medium Movement,0.4892830188679244,Medium Priority,513922,344,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
QH-226709,2,13,28,728,171,Medium Movement,0.389566037735849,Low Priority,513122,170,ZONE_C,False,Lower movement priority; can use lower-access storage.
QH-226822,2,13,28,728,22,Low Movement,0.205188679245283,Low Priority,522622,22,ZONE_C,False,Lower movement priority; can use lower-access storage.
QH-226839,2,13,28,728,81,Low Movement,0.3053018867924528,Low Priority,522623,81,ZONE_C,False,Lower movement priority; can use lower-access storage.
QH-226846,2,13,28,728,128,Low Movement,0.348754716981132,Low Priority,511022,128,ZONE_C,False,Lower movement priority; can use lower-access storage.
QH-226853,2,13,28,728,175,Medium Movement,0.3928679245283018,Low Priority,511723,175,ZONE_C,False,Lower movement priority; can use lower-access storage.
QH-226877,2,13,28,728,474,Medium Movement,0.5472641509433962,Medium Priority,514223,474,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
QH-227311,15,4,6,360,809,High Movement,0.5900377358490565,Medium Priority,N256C3,809,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
QH-228857,1,1,1,1,28,Low Movement,0.1103962264150943,Low Priority,N256C5,28,ZONE_C,False,Lower movement priority; can use lower-access storage.
QH-228864,1,1,1,1,48,Low Movement,0.1517358490566037,Low Priority,N256A5,48,ZONE_C,False,Lower movement priority; can use lower-access storage.
QH-231144,2,13,28,728,210,Medium Movement,0.4199433962264151,Medium Priority,514233,210,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
QH-231168,18,4,7,504,189,Medium Movement,0.3724716981132075,Low Priority,513022,189,ZONE_C,False,Lower movement priority; can use lower-access storage.
QH-231182,22,5,5,550,130,Low Movement,0.3273207547169811,Low Priority,513833,130,ZONE_C,False,Lower movement priority; can use lower-access storage.
QH-231199,24,10,6,1440,183,Medium Movement,0.4864528301886792,Medium Priority,513032,182,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
QH-231458,23,4,8,736,42,Low Movement,0.2544528301886792,Low Priority,514432,42,ZONE_C,False,Lower movement priority; can use lower-access storage.
QH-232502,23,12,6,1656,21,Low Movement,0.2993396226415094,Low Priority,522923,21,ZONE_C,False,Lower movement priority; can use lower-access storage.
QH-232618,1,1,1,1,24,Low Movement,0.1003584905660377,Low Priority,513933,24,ZONE_C,False,Lower movement priority; can use lower-access storage.
QH-232625,24,12,11,3168,20,Low Movement,0.3287924528301886,Low Priority,511022,20,ZONE_C,False,Lower movement priority; can use lower-access storage.
QH-232632,1,1,1,1,22,Low Movement,0.0952075471698113,Low Priority,514632,22,ZONE_C,False,Lower movement priority; can use lower-access storage.
QH-232649,1,1,1,1,21,Low Movement,0.0929622641509433,Low Priority,514633,21,ZONE_C,False,Lower movement priority; can use lower-access storage.
QH-232656,24,12,11,3168,19,Low Movement,0.3262830188679245,Low Priority,5143C6,19,ZONE_C,False,Lower movement priority; can use lower-access storage.
QH-232663,24,12,11,3168,6,Low Movement,0.2899622641509434,Low Priority,514923,6,ZONE_C,False,Lower movement priority; can use lower-access storage.
QH-232670,1,1,1,1,18,Low Movement,0.0854339622641509,Low Priority,515123,18,ZONE_C,False,Lower movement priority; can use lower-access storage.
QH-235530,13,7,4,364,95,Low Movement,0.2663584905660377,Low Priority,N25022,95,ZONE_C,False,Lower movement priority; can use lower-access storage.
QH-235561,13,7,4,364,79,Low Movement,0.2505094339622641,Low Priority,N25023,79,ZONE_C,False,Lower movement priority; can use lower-access storage.
QH-237436,22,6,7,924,32,Low Movement,0.2630566037735848,Low Priority,511522,32,ZONE_C,False,Lower movement priority; can use lower-access storage.
QH-237443,29,7,9,1827,5,Low Movement,0.2594905660377358,Low Priority,514323,5,ZONE_C,False,Lower movement priority; can use lower-access storage.
QH-237719,15,4,6,360,1548,High Movement,0.6871132075471698,Medium Priority,N23922,1548,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
QH-237719C,15,4,6,360,657,High Movement,0.5533207547169812,Medium Priority,N23123,657,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
QH-237733,15,4,6,360,2704,High Movement,0.739943396226415,Medium Priority,N23723,2704,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
QH-237733C,15,4,6,360,545,Medium Movement,0.5203018867924528,Medium Priority,N24122,545,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
QH-243436,21,10,13,2730,1191,High Movement,0.8262452830188678,High Priority,534122,1191,ZONE_A,True,High movement/space priority; place in an easily accessible zone.
QH-243443,13,7,4,364,921,High Movement,0.6138490566037735,Medium Priority,534123,921,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
QH-243467,18,37,10,6660,596,Medium Movement,0.7413396226415094,Medium Priority,533723,587,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
QH-243542,1,1,1,1,380,Medium Movement,0.3959433962264151,Low Priority,532522,312,ZONE_C,False,Lower movement priority; can use lower-access storage.
QH-243665,13,7,4,364,615,Medium Movement,0.5435849056603773,Medium Priority,533022,613,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
QH-244387,23,5,8,920,41,Low Movement,0.2812075471698113,Low Priority,513233,41,ZONE_C,False,Lower movement priority; can use lower-access storage.
QH-244394,23,5,8,920,481,Medium Movement,0.5851132075471698,Medium Priority,512922,481,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
QH-244417,23,5,8,920,6,Low Movement,0.1943018867924528,Low Priority,512062,6,ZONE_C,False,Lower movement priority; can use lower-access storage.
QH-244714,18,4,6,432,38,Low Movement,0.1968679245283018,Low Priority,512033,38,ZONE_C,False,Lower movement priority; can use lower-access storage.
QH-244721,18,4,6,432,68,Low Movement,0.244943396226415,Low Priority,512832,68,ZONE_C,False,Lower movement priority; can use lower-access storage.
QH-244745,18,4,6,432,9,Low Movement,0.128188679245283,Low Priority,512032,9,ZONE_C,False,Lower movement priority; can use lower-access storage.
QH-244899,10,14,11,1540,1809,High Movement,0.8466226415094339,High Priority,N23923,1809,ZONE_A,True,High movement/space priority; place in an easily accessible zone.
QH-253146,19,4,6,456,73,Low Movement,0.2570377358490566,Low Priority,512833,73,ZONE_C,False,Lower movement priority; can use lower-access storage.
QH-253153,23,5,8,920,35,Low Movement,0.2678679245283019,Low Priority,512932,35,ZONE_C,False,Lower movement priority; can use lower-access storage.
QH-253160,24,9,6,1296,51,Low Movement,0.3414905660377358,Low Priority,512023,46,ZONE_C,False,Lower movement priority; can use lower-access storage.
QH-253184,2,13,28,728,1501,High Movement,0.7362641509433961,Medium Priority,513232,1499,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
QH-258172,22,6,6,792,5760,High Movement,0.8425094339622642,High Priority,533223,5757,ZONE_A,True,High movement/space priority; place in an easily accessible zone.
QH-258189,22,6,6,792,3735,High Movement,0.8253396226415094,High Priority,533322,3729,ZONE_A,True,High movement/space priority; place in an easily accessible zone.
QH-259780,14,5,3,210,3569,High Movement,0.7338490566037735,Medium Priority,514623,3564,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
QH-259797,14,3,5,210,1757,High Movement,0.6757358490566038,Medium Priority,514622,1757,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
QH-266405,22,7,4,616,209,Medium Movement,0.4049999999999999,Medium Priority,5151C2,209,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
QH-266528,22,6,6,792,327,Medium Movement,0.493566037735849,Medium Priority,515322,327,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
QH-266945,25,7,8,1400,5878,High Movement,0.9151132075471698,High Priority,531322,5861,ZONE_A,True,High movement/space priority; place in an easily accessible zone.
QH-266952,29,7,10,2030,4377,High Movement,0.927754716981132,High Priority,531522,4374,ZONE_A,True,High movement/space priority; place in an easily accessible zone.
QH-260656,29,8,9,2088,26,Low Movement,0.3226792452830188,Low Priority,531423,26,ZONE_C,False,Lower movement priority; can use lower-access storage.
QH-271546,14,3,5,210,1275,High Movement,0.6365094339622641,Medium Priority,512433,1275,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
QH-271577,14,5,3,210,1401,High Movement,0.6485283018867924,Medium Priority,513923,1401,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
QH-274094,13,7,3,273,795,High Movement,0.5745471698113208,Medium Priority,N26823,795,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
QH-275114,13,7,3,273,584,Medium Movement,0.5205283018867924,Medium Priority,N26222,584,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
QH-275749,4,9,29,1044,1582,High Movement,0.7884150943396225,Medium Priority,511232,1582,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
QH-275756,22,5,7,770,540,Medium Movement,0.5805094339622642,Medium Priority,511622,540,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
QH-276319,5,6,28,840,742,High Movement,0.6476415094339623,Medium Priority,511832,740,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
QH-276326,2,13,28,728,2262,High Movement,0.7790566037735849,Medium Priority,514123,2260,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
QH-276357,22,5,7,770,601,Medium Movement,0.5991320754716981,Medium Priority,511233,599,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
QH-276364,22,5,7,770,473,Medium Movement,0.5539622641509433,Medium Priority,511422,473,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
QH-276371,22,5,7,770,2,Low Movement,0.1531132075471698,Low Priority,511432,2,ZONE_C,False,Lower movement priority; can use lower-access storage.
QH-276388,22,5,7,770,650,High Movement,0.613,Medium Priority,511223,649,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
QH-276425,22,5,7,770,7,Low Movement,0.1729245283018868,Low Priority,511322,4,ZONE_C,False,Lower movement priority; can use lower-access storage.
QH-276432,21,6,7,882,540,Medium Movement,0.5986792452830189,Medium Priority,511623,540,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
QH-279006,21,5,7,735,598,Medium Movement,0.5926981132075472,Medium Priority,511633,598,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
QH-270102,18,6,5,540,973,High Movement,0.6474905660377358,Medium Priority,511833,973,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
QH-270218,18,6,5,540,928,High Movement,0.6406226415094338,Medium Priority,511923,928,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
QH-281184,22,6,6,792,520,Medium Movement,0.5773018867924529,Medium Priority,511722,520,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
QH-281191,22,5,6,660,1487,High Movement,0.7260943396226415,Medium Priority,511532,1486,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
QH-281399,18,6,4,432,1389,High Movement,0.6809245283018868,Medium Priority,511823,1389,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
QH-281429,24,7,10,1680,118,Low Movement,0.4402641509433962,Medium Priority,512732,118,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
QH-281436,23,10,7,1610,84,Low Movement,0.4055849056603773,Medium Priority,512722,84,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
QH-281498,29,7,9,1827,82,Low Movement,0.4083396226415094,Medium Priority,514232,81,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
QH-281405,24,10,7,1680,49,Low Movement,0.3600943396226415,Low Priority,513932,49,ZONE_C,False,Lower movement priority; can use lower-access storage.
QH-281634,25,10,6,1500,150,Medium Movement,0.4598490566037735,Medium Priority,513732,150,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
QH-281641,24,10,6,1440,849,High Movement,0.7364716981132076,Medium Priority,513223,849,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
QH-28888,1,1,1,1,23,Low Movement,0.0979811320754717,Low Priority,N254C4,23,ZONE_C,False,Lower movement priority; can use lower-access storage.
QH-206615,16,8,5,640,311,Medium Movement,0.4657169811320754,Medium Priority,N240C2,310,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
QH-207705,15,13,3,585,434,Medium Movement,0.5109999999999999,Medium Priority,514132,434,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
QH-314815,1,1,1,1,280,Medium Movement,0.3516981132075471,Low Priority,N25023,182,ZONE_C,False,Lower movement priority; can use lower-access storage.
QH-355359,2,12,28,672,2050,High Movement,0.7628867924528301,Medium Priority,513532,2047,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
QH-355366,18,5,4,360,18,Low Movement,0.1412452830188679,Low Priority,512923,16,ZONE_C,False,Lower movement priority; can use lower-access storage.
QH-355380,24,10,6,1440,177,Medium Movement,0.4802452830188679,Medium Priority,513623,177,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
QH-355434,22,5,8,880,12,Low Movement,0.2044150943396226,Low Priority,513123,12,ZONE_C,False,Lower movement priority; can use lower-access storage.
QH-378015,14,8,4,448,282,Medium Movement,0.4211132075471698,Medium Priority,N26432,282,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
