SKU,UOM1,UOM2,UOM3,HGT1,WID1,DPTH1,product_volume,pick_count,total_quantity_picked,movement_frequency,movement_category,cluster,movement_score,space_requirement_score,storage_priority_score,storage_priority
N3-18435,UN,CJ,PT,18,12,19,4104,668,8091,668,High Movement,0,0.6781132075471699,0.9135849056603773,0.748754716981132,Medium Priority
N3-18442,UN,CJ,PT,17,12,21,4284,917,12879,917,High Movement,0,0.7558490566037736,0.9205660377358491,0.8052641509433962,High Priority
N3-18459,UN,CJ,PT,17,24,11,4488,1047,14106,1047,High Movement,1,0.7864150943396226,0.9226415094339623,0.8272830188679245,High Priority
N3-18466,UN,CJ,PT,24,24,19,10944,252,1769,252,Medium Movement,0,0.44018867924528304,0.98,0.6021320754716981,Medium Priority
N3-18480,UN,CJ,PT,21,12,45,11340,359,2482,359,Medium Movement,0,0.5149056603773585,0.9811320754716981,0.6547735849056604,Medium Priority
N3-32287,UN,CJ,PT,17,12,18,3672,28,222,28,Low Movement,0,0.11962264150943397,0.899245283018868,0.3535094339622642,Low Priority
N3-32548,UN,CJ,PT,1,1,1,1,1841,67167,1841,High Movement,1,0.8864150943396226,0.08886792452830189,0.6471509433962264,Medium Priority
N3-32549,UN,CJ,PT,1,1,1,1,2180,91397,2180,High Movement,1,0.9124528301886793,0.08886792452830189,0.665377358490566,Medium Priority
N3-52374,UN,CJ,PT,1,1,1,1,14,52,14,Low Movement,0,0.07264150943396226,0.08886792452830189,0.07750943396226415,Low Priority
N3-5496,UN,CJ,PT,23,12,37,10212,183,1553,183,Medium Movement,0,0.37754716981132075,0.9766037735849057,0.5572641509433962,Medium Priority
N3-5403,UN,CJ,PT,21,12,44,11088,229,1964,229,Medium Movement,0,0.42,0.980566037735849,0.5881698113207547,Medium Priority
N3-5519,UN,CJ,PT,43,12,23,11868,121,911,121,Low Movement,0,0.29830188679245284,0.9830188679245283,0.5037169811320754,Medium Priority
N3-5533,UN,CJ,PT,21,12,44,11088,40,348,40,Low Movement,0,0.1560377358490566,0.980566037735849,0.4033962264150943,Medium Priority
N3-8246-3,UN,CJ,PT,5,13,23,1495,3,38,3,Low Movement,0,0.019245283018867923,0.7522641509433963,0.2391509433962264,Low Priority
N3-91554,UN,CJ,PT,1,1,1,1,19,792,19,Low Movement,0,0.0879245283018868,0.08886792452830189,0.08820754716981132,Low Priority
N3-918336,UN,CJ,PT,21,24,11,5544,554,7580,554,Medium Movement,0,0.629245283018868,0.9447169811320755,0.7238867924528302,Medium Priority
N3-918343,UN,CJ,PT,21,12,23,5796,650,8892,650,High Movement,0,0.67,0.9492452830188679,0.7537735849056604,Medium Priority
N3-918473,UN,CJ,PT,22,12,43,11352,583,4251,583,Medium Movement,0,0.6422641509433962,0.9815094339622642,0.7440377358490565,Medium Priority
N3-91925,UN,CJ,PT,18,11,19,3762,2,88,2,Low Movement,0,0.013018867924528301,0.9007547169811321,0.2793396226415094,Low Priority
N3-91927,UN,CJ,PT,17,12,21,4284,120,1060,120,Low Movement,0,0.2971698113207547,0.9205660377358491,0.484188679245283,Medium Priority
N3-91933,UN,CJ,PT,26,21,11,6006,345,6233,345,Medium Movement,0,0.5047169811320755,0.950566037735849,0.6384716981132075,Medium Priority
N3-91934,UN,CJ,PT,25,22,11,6050,587,9365,587,Medium Movement,0,0.6443396226415095,0.9513207547169812,0.7364339622641509,Medium Priority
N3-91935,UN,CJ,PT,25,49,12,14700,930,13048,930,High Movement,0,0.759245283018868,0.9920754716981132,0.8290943396226415,High Priority
N3-98239,UN,CJ,PT,6,12,17,1224,306,10351,306,Medium Movement,0,0.48226415094339625,0.6892452830188679,0.5443584905660377,Medium Priority
N3-98246,UN,CJ,PT,6,12,20,1440,1413,56943,1413,High Movement,1,0.8441509433962264,0.7405660377358491,0.8130754716981132,High Priority
N3-98253,UN,CJ,PT,5,12,22,1320,1376,66562,1376,High Movement,1,0.8384905660377359,0.7143396226415094,0.8012452830188679,High Priority
N3-98260,UN,CJ,PT,5,13,22,1430,1893,96386,1893,High Movement,1,0.8926415094339623,0.7367924528301887,0.8458867924528302,High Priority
N6N1221125,UN,CJ,PT,12,7,7,588,4237,1099819,4237,High Movement,3,0.9758490566037736,0.3956603773584906,0.8017924528301887,High Priority
N6N1221133,UN,CJ,PT,12,7,7,588,6348,1611147,6348,High Movement,3,0.9950943396226415,0.3956603773584906,0.8152641509433962,High Priority
N6N1321131,UN,CJ,PT,12,7,7,588,3197,691154,3197,High Movement,1,0.9539622641509434,0.3956603773584906,0.7864716981132076,Medium Priority
N6N1321157,UN,CJ,PT,12,7,7,588,4921,1172664,4921,High Movement,3,0.9852830188679246,0.3956603773584906,0.8083962264150943,High Priority
N6N1323178,UN,CJ,PT,11,7,7,539,1668,172286,1668,High Movement,1,0.8735849056603774,0.3581132075471698,0.718943396226415,Medium Priority
NA-397112,UN,CJ,PT,24,7,7,1176,25,78,25,Low Movement,0,0.10811320754716981,0.6647169811320754,0.2750943396226415,Low Priority
NA-402526,UN,CJ,PT,4,9,15,540,2,3,2,Low Movement,0,0.013018867924528301,0.36471698113207546,0.11852830188679245,Low Priority
NA-710775,UN,CJ,PT,4,9,15,540,18,122,18,Low Movement,0,0.08396226415094339,0.36471698113207546,0.16818867924528302,Low Priority
NA-710881,UN,CJ,PT,9,14,3,378,39,271,39,Low Movement,0,0.15226415094339624,0.28226415094339624,0.19126415094339622,Low Priority
NA-710898,UN,CJ,PT,14,7,7,686,13,69,13,Low Movement,0,0.0681132075471698,0.4360377358490566,0.17849056603773583,Low Priority
NA-710805,UN,CJ,PT,21,8,8,1344,48,258,48,Low Movement,0,0.17867924528301887,0.7188679245283018,0.34073584905660376,Low Priority
NA-743223,UN,CJ,PT,4,9,15,540,13,66,13,Low Movement,0,0.0681132075471698,0.36471698113207546,0.1570943396226415,Low Priority
NA-743230,UN,CJ,PT,4,9,15,540,12,68,12,Low Movement,0,0.06301886792452831,0.36471698113207546,0.15352830188679245,Low Priority
NA-743247,UN,CJ,PT,10,15,3,450,45,273,45,Low Movement,0,0.1720754716981132,0.32075471698113206,0.21667924528301885,Low Priority
NA-743254,UN,CJ,PT,10,16,4,640,32,207,32,Low Movement,0,0.1332075471698113,0.41962264150943396,0.2191320754716981,Low Priority
NA-743261,UN,CJ,PT,21,7,7,1029,4,8,4,Low Movement,0,0.025283018867924528,0.6020754716981133,0.19832075471698113,Low Priority
NA-743278,UN,CJ,PT,4,9,15,540,29,180,29,Low Movement,0,0.12320754716981132,0.36471698113207546,0.19566037735849057,Low Priority
NA-743346,UN,CJ,PT,4,9,15,540,1,6,1,Low Movement,0,0.004905660377358491,0.36471698113207546,0.11284905660377359,Low Priority
NA-743384,UN,CJ,PT,9,13,4,468,35,235,35,Low Movement,0,0.14113207547169812,0.33132075471698114,0.19818867924528302,Low Priority
NA-743391,UN,CJ,PT,11,7,8,616,10,80,10,Low Movement,0,0.054905660377358494,0.40830188679245283,0.16092452830188678,Low Priority
NA-740123,UN,CJ,PT,4,9,15,540,17,118,17,Low Movement,0,0.08037735849056604,0.36471698113207546,0.16567924528301886,Low Priority
NO-8158715,UN,CJ,PT,16,8,4,512,710,7070,710,High Movement,0,0.6913207547169812,0.35037735849056606,0.5890377358490566,Medium Priority
NO-92074,UN,CJ,PT,10,5,2,100,320,4288,320,Medium Movement,0,0.49,0.17943396226415095,0.39683018867924524,Low Priority
NO-93642,UN,CJ,PT,19,10,5,950,1480,18165,1480,High Movement,1,0.8532075471698113,0.5747169811320755,0.7696603773584905,Medium Priority
NO-98151,UN,PT, ,19,10,5,950,415,4529,415,Medium Movement,0,0.5530188679245283,0.5747169811320755,0.5595283018867924,Medium Priority
NO-99264,UN,CJ,PT,19,10,5,950,313,3308,313,Medium Movement,0,0.4871698113207547,0.5747169811320755,0.513433962264151,Medium Priority
O2-15413,UN,CJ,PT,10,13,3,390,950,44417,950,High Movement,0,0.7641509433962265,0.2858490566037736,0.6206603773584907,Medium Priority
O2-15414,UN,CJ,PT,10,13,3,390,2169,108455,2169,High Movement,1,0.9120754716981132,0.2858490566037736,0.7242075471698113,Medium Priority
O2-15421,UN,CJ,PT,10,13,3,390,1746,88186,1746,High Movement,1,0.88,0.2858490566037736,0.701754716981132,Medium Priority
O2-3252330,UN,CJ,PT,11,10,9,990,1592,37905,1592,High Movement,1,0.8681132075471698,0.5879245283018868,0.7840566037735849,Medium Priority
O2-3252347,UN,CJ,PT,11,10,10,1100,1408,32446,1408,High Movement,1,0.8426415094339622,0.6215094339622641,0.7763018867924527,Medium Priority
O2-3252392,UN,CJ,PT,11,10,10,1100,1524,36088,1524,High Movement,1,0.860754716981132,0.6215094339622641,0.7889811320754716,Medium Priority
O2-35122,UN,CJ,PT,12,10,10,1200,480,8929,480,Medium Movement,0,0.5928301886792453,0.6790566037735849,0.6186981132075472,Medium Priority
O2-35123,UN,CJ,PT,12,10,10,1200,482,9956,482,Medium Movement,0,0.5962264150943396,0.6790566037735849,0.6210754716981132,Medium Priority
O2-35124,UN,CJ,PT,12,10,10,1200,493,9603,493,Medium Movement,0,0.6003773584905661,0.6790566037735849,0.6239811320754717,Medium Priority
O2-35312,UN,CJ,PT,11,10,10,1100,3849,159477,3849,High Movement,3,0.969811320754717,0.6215094339622641,0.865320754716981,High Priority
O2-35313,UN,CJ,PT,11,10,10,1100,3129,128851,3129,High Movement,1,0.9520754716981132,0.6215094339622641,0.8529056603773584,High Priority
O2-35314,UN,CJ,PT,11,10,10,1100,3575,131764,3575,High Movement,3,0.9645283018867925,0.6215094339622641,0.8616226415094339,High Priority
O271325121,UN,CJ,PT,11,10,10,1100,7331,539020,7331,High Movement,3,0.9981132075471698,0.6215094339622641,0.885132075471698,High Priority
O271325139,UN,CJ,PT,11,10,10,1100,7857,565114,7857,High Movement,3,0.9984905660377359,0.6215094339622641,0.8853962264150943,High Priority
O271325196,UN,CJ,PT,11,10,9,990,5234,275868,5234,High Movement,3,0.9892452830188679,0.5879245283018868,0.8688490566037735,High Priority
O271325104,UN,CJ,PT,11,10,10,1100,3367,140238,3367,High Movement,3,0.9581132075471698,0.6215094339622641,0.857132075471698,High Priority
O271325220,UN,CJ,PT,11,10,9,990,8211,701205,8211,High Movement,3,0.9988679245283019,0.5879245283018868,0.8755849056603773,High Priority
PT-111724,UN,CJ,PT,16,7,7,784,2044,74746,2044,High Movement,1,0.9052830188679245,0.4881132075471698,0.780132075471698,Medium Priority
PT-31142,UN,CJ,PT,26,12,10,3120,595,9109,595,Medium Movement,0,0.6471698113207547,0.8754716981132076,0.7156603773584904,Medium Priority
PT-31411,UN,CJ,PT,28,16,13,5824,1034,14991,1034,High Movement,1,0.7839622641509434,0.950188679245283,0.8338301886792452,High Priority
PT-3631137,UN,CJ,PT,24,13,11,3432,694,7940,694,High Movement,0,0.6875471698113208,0.8913207547169811,0.7486792452830189,Medium Priority
PT-44138,UN,CJ,PT,26,12,10,3120,240,3193,240,Medium Movement,0,0.42830188679245285,0.8754716981132076,0.5624528301886792,Medium Priority
PT-45114,UN,CJ,PT,23,12,11,3036,222,2492,222,Medium Movement,0,0.41415094339622643,0.869056603773585,0.550622641509434,Medium Priority
PT-72148,UN,CJ,PT,25,9,8,1800,3487,183788,3487,High Movement,3,0.9618867924528302,0.7909433962264151,0.9106037735849055,High Priority
PT-72149,UN,CJ,PT,25,26,30,19500,564,10300,564,Medium Movement,0,0.6333962264150943,0.9954716981132076,0.7420188679245283,Medium Priority
PT-72140,UN,CJ,PT,22,10,10,2200,764,18346,764,High Movement,0,0.71,0.8262264150943396,0.7448679245283019,Medium Priority
PT93621131,UN,CJ,PT,26,12,9,2808,1305,19231,1305,High Movement,1,0.8284905660377359,0.8633962264150944,0.8389622641509434,High Priority
PT93621141,UN,CJ,PT,26,12,10,3120,398,4539,398,Medium Movement,0,0.5392452830188679,0.8754716981132076,0.6401132075471697,Medium Priority
PT93621143,UN,CJ,PT,26,12,10,3120,496,5971,496,Medium Movement,0,0.6028301886792453,0.8754716981132076,0.684622641509434,Medium Priority
